production_batch_id,product_id,mfg_timestamp,quantity_produced,defect_count
BATCH-50361,ART-1258-MID-M,2025-12-29 12:00:51,436,0.0
BATCH-50362,ART-1088-CLA-L,2025-12-18 17:00:51,330,0.0
BATCH-50363,ART-1204-CLA-XS,2025-12-17 00:00:51,441,2.0
BATCH-50364,ART-1417-NAV-S,2025-12-25 22:00:51,464,
BATCH-50365,ART-1496-CLA-XS,2025-12-13 05:00:51,309,0.0
BATCH-50366,art-1374-oli-s,2025-12-22 16:00:51,434,1.0
BATCH-50367,ART-1134-MID-XL,2025-12-18 21:00:51,340,0.0
BATCH-50368,ART-1463-NAV-M,2025-12-17 19:00:51,338,0.0
BATCH-50369,ART-1199-NAV-S,2025-12-14 14:00:51,347,2.0
BATCH-50370,ART-1232-MID-S,2025-12-12 22:00:51,489,0.0
BATCH-50371,ART-1483-CLA-M,2025-12-24 18:00:51,307,0.0
BATCH-50372,ART-1114-NAV-M,2025-12-22 02:00:51,500,
BATCH-50373,ART-1366-CLA-L,2025-12-13 02:00:51,221,1.0
BATCH-50374,ART-1029-CLA-XS,2025-12-15 21:00:51,281,0.0
BATCH-50375,ART-1015-OLI-S,2025-12-27 12:00:51,458,
BATCH-50376,ART-1363-OLI-XS,2025-12-30 07:00:51,266,
BATCH-50377,ART-1307-OLI-L,2025-12-19 09:00:51,354,1.0
BATCH-50378,ART-1165-MID-L,2025-12-16 09:00:51,299,
BATCH-50379,art-1485-cla-s,2025-12-26 16:00:51,440,0.0
BATCH-50380,ART-1238-NAV-S,2025-12-24 18:00:51,235,2.0
BATCH-50381,ART-1415-MID-S,2025-12-27 04:00:51,389,1.0
BATCH-50382,ART-1025-NAV-M,2025-12-30 01:00:51,205,0.0
BATCH-50383,ART-1230-OLI-M,2025-12-24 08:00:51,371,0.0
BATCH-50384,ART-1070-OLI-S,2025-12-31 16:00:51,368,0.0
BATCH-50385,ART-1340-OLI-XS,2025-12-19 23:00:51,421,2.0
BATCH-50386,ART-1469-OLI-XS,2025-12-14 18:00:51,416,0.0
BATCH-50387,art-1366-cla-s,2025-12-12 12:00:51,411,0.0
BATCH-50388,ART-1016-NAV-M,2025-12-20 02:00:51,202,0.0
BATCH-50389,ART-1113-OLI-XL,2025-12-25 15:00:51,267,0.0
BATCH-50390,ART-1481-OLI-M,2025-12-13 10:00:51,247,0.0
BATCH-50391,ART-1414-CLA-XL,2025-12-17 18:00:51,228,2.0
BATCH-50392,ART-1269-OLI-S,2025-12-20 02:00:51,289,
BATCH-50393,ART-1466-NAV-M,2025-12-28 09:00:51,295,0.0
BATCH-50394,ART-1044-NAV-XL,2025-12-26 22:00:51,487,1.0
BATCH-50395,ART-1485-OLI-XS,2025-12-28 15:00:51,339,0.0
BATCH-50396,ART-1265-CLA-S,2025-12-23 12:00:51,359,0.0
BATCH-50397,ART-1264-OLI-M,2025-12-13 11:00:51,320,0.0
BATCH-50398,ART-1183-CLA-XL,2025-12-20 08:00:51,231,0.0
BATCH-50399,ART-1087-CLA-XL,2025-12-27 09:00:51,450,2.0
BATCH-50400,ART-1252-MID-XL,2025-12-20 23:00:51,492,0.0
BATCH-50401,ART-1289-OLI-L,2025-12-15 07:00:51,295,0.0
BATCH-50402,ART-1181-NAV-L,2025-12-29 06:00:51,236,2.0
BATCH-50403,ART-1358-NAV-M,2025-12-29 17:00:51,471,0.0
BATCH-50404,ART-1390-OLI-L,2025-12-15 19:00:51,446,0.0
BATCH-50405,art-1153-mid-l,2025-12-24 01:00:51,401,0.0
BATCH-50406,ART-1361-NAV-XS,2025-12-11 09:00:51,305,0.0
BATCH-50407,ART-1132-MID-S,2025-12-17 02:00:51,480,0.0
BATCH-50408,ART-1094-MID-S,2025-12-26 21:00:51,372,
BATCH-50409,ART-1058-NAV-L,2025-12-22 19:00:51,493,0.0
BATCH-50410,ART-1394-OLI-M,2025-12-13 03:00:51,262,
BATCH-50411,ART-1494-CLA-S,2025-12-20 02:00:51,269,0.0
BATCH-50412,ART-1147-NAV-S,2025-12-29 11:00:51,420,0.0
BATCH-50413,ART-1068-NAV-XL,2025-12-11 13:00:51,300,0.0
BATCH-50414,ART-1431-NAV-XS,2025-12-27 18:00:51,266,0.0
BATCH-50415,ART-1227-NAV-XS,2025-12-28 19:00:51,223,2.0
BATCH-50416,ART-1011-NAV-S,2025-12-30 20:00:51,404,2.0
BATCH-50417,ART-1480-MID-XS,2025-12-17 10:00:51,270,2.0
BATCH-50418,ART-1180-NAV-S,2025-12-16 13:00:51,329,0.0
BATCH-50419,ART-1278-OLI-M,2025-12-18 21:00:51,491,0.0
BATCH-50420,ART-1433-NAV-L,2025-12-18 20:00:51,235,0.0
BATCH-50421,ART-1381-NAV-XS,2025-12-31 16:00:51,352,1.0
BATCH-50422,ART-1277-MID-L,2025-12-12 02:00:51,330,0.0
BATCH-50423,ART-1497-CLA-L,2025-12-14 06:00:51,400,
BATCH-50424,ART-1152-NAV-S,2025-12-29 08:00:51,200,0.0
BATCH-50425,ART-1199-NAV-L,2025-12-18 07:00:51,288,2.0
BATCH-50426,art-1084-cla-xs,2025-12-17 03:00:51,301,0.0
BATCH-50427,ART-1307-CLA-XL,2025-12-11 05:00:51,245,
BATCH-50428,ART-1259-CLA-XL,2025-12-27 19:00:51,246,0.0
BATCH-50429,ART-1106-OLI-XL,2025-12-17 13:00:51,499,0.0
BATCH-50430,ART-1039-OLI-M,2025-12-26 20:00:51,452,0.0
BATCH-50431,art-1108-nav-xl,2025-12-18 16:00:51,353,2.0
BATCH-50432,ART-1293-NAV-XL,2025-12-23 12:00:51,332,2.0
BATCH-50433,ART-1169-MID-S,2025-12-14 19:00:51,267,1.0
BATCH-50434,ART-1180-CLA-XS,2025-12-14 08:00:51,457,1.0
BATCH-50435,ART-1494-MID-XL,2025-12-13 14:00:51,230,0.0
BATCH-50436,ART-1011-MID-S,2025-12-26 02:00:51,478,2.0
BATCH-50437,ART-1435-CLA-XS,2025-12-20 03:00:51,309,
BATCH-50438,ART-1248-OLI-XL,2025-12-16 18:00:51,470,0.0
BATCH-50439,ART-1471-OLI-L,2025-12-16 02:00:51,326,1.0
BATCH-50440,art-1155-cla-l,2025-12-30 15:00:51,324,2.0
BATCH-50441,ART-1146-MID-XL,2025-12-13 00:00:51,228,0.0
BATCH-50442,ART-1425-OLI-M,2025-12-30 04:00:51,390,0.0
BATCH-50443,ART-1229-CLA-XS,2025-12-13 21:00:51,495,2.0
BATCH-50444,ART-1070-CLA-M,2025-12-17 15:00:51,384,
BATCH-50445,ART-1042-MID-L,2025-12-13 14:00:51,396,0.0
BATCH-50446,ART-1172-MID-M,2025-12-13 00:00:51,302,1.0
BATCH-50447,ART-1079-OLI-M,2025-12-11 13:00:51,477,1.0
BATCH-50448,ART-1304-MID-XL,2025-12-21 00:00:51,467,0.0
BATCH-50449,ART-1221-NAV-XL,2025-12-28 18:00:51,449,
BATCH-50450,ART-1479-MID-S,2025-12-17 00:00:51,364,0.0
BATCH-50451,ART-1342-MID-XS,2025-12-26 13:00:51,463,2.0
BATCH-50452,ART-1231-OLI-M,2025-12-24 05:00:51,415,0.0
BATCH-50453,ART-1478-OLI-XS,2025-12-23 19:00:51,316,0.0
BATCH-50454,art-1249-nav-xs,2025-12-21 08:00:51,491,0.0
BATCH-50455,ART-1470-CLA-L,2025-12-24 19:00:51,231,0.0
BATCH-50456,ART-1097-MID-XS,2025-12-29 01:00:51,278,2.0
BATCH-50457,ART-1486-OLI-M,2025-12-15 21:00:51,252,0.0
BATCH-50458,ART-1214-MID-L,2025-12-19 19:00:51,383,1.0
BATCH-50459,ART-1039-NAV-XS,2025-12-11 18:00:51,403,2.0
BATCH-50460,ART-1034-MID-L,2025-12-22 03:00:51,399,1.0
BATCH-50461,art-1145-oli-xs,2025-12-20 08:00:51,441,0.0
BATCH-50462,ART-1192-OLI-M,2025-12-19 07:00:51,310,1.0
BATCH-50463,ART-1101-NAV-XS,2025-12-25 07:00:51,216,2.0
BATCH-50464,ART-1220-MID-M,2025-12-19 14:00:51,212,1.0
BATCH-50465,ART-1230-CLA-M,2025-12-22 23:00:51,291,0.0
BATCH-50466,ART-1015-NAV-S,2025-12-16 20:00:51,245,0.0
BATCH-50467,ART-1152-NAV-XL,2025-12-13 22:00:51,206,0.0
BATCH-50468,ART-1130-CLA-M,2025-12-23 06:00:51,307,1.0
BATCH-50469,ART-1170-OLI-L,2025-12-25 17:00:51,339,
BATCH-50470,ART-1144-NAV-XL,2025-12-22 00:00:51,271,0.0
BATCH-50471,ART-1385-MID-XL,2025-12-27 20:00:51,247,0.0
BATCH-50472,art-1280-oli-l,2025-12-26 20:00:51,214,1.0
BATCH-50473,ART-1135-MID-XS,2025-12-28 00:00:51,286,0.0
BATCH-50474,ART-1480-MID-XL,2025-12-14 05:00:51,348,1.0
BATCH-50475,ART-1154-CLA-M,2025-12-19 07:00:51,294,0.0
BATCH-50476,ART-1018-OLI-L,2025-12-23 13:00:51,304,
BATCH-50477,ART-1187-MID-L,2025-12-17 19:00:51,220,0.0
BATCH-50478,ART-1127-NAV-XL,2025-12-24 04:00:51,258,0.0
BATCH-50479,ART-1178-OLI-M,2025-12-19 02:00:51,434,1.0
BATCH-50480,ART-1244-OLI-XS,2025-12-22 08:00:51,412,1.0
BATCH-50481,ART-1151-CLA-XL,2025-12-24 08:00:51,250,2.0
BATCH-50482,art-1069-cla-m,2025-12-24 10:00:51,406,0.0
BATCH-50483,ART-1031-CLA-XS,2025-12-17 14:00:51,437,1.0
BATCH-50484,ART-1344-NAV-L,2025-12-23 09:00:51,320,0.0
BATCH-50485,ART-1292-NAV-XS,2025-12-22 16:00:51,386,2.0
BATCH-50486,ART-1078-MID-XS,2025-12-26 01:00:51,345,0.0
BATCH-50487,ART-1136-OLI-XS,2025-12-23 06:00:51,291,1.0
BATCH-50488,ART-1114-CLA-M,2025-12-20 08:00:51,451,2.0
BATCH-50489,ART-1255-MID-M,2025-12-31 01:00:51,249,2.0
BATCH-50490,ART-1264-NAV-S,2025-12-25 01:00:51,381,1.0
BATCH-50491,ART-1105-MID-M,2025-12-21 07:00:51,381,
BATCH-50492,ART-1060-NAV-XS,2025-12-22 20:00:51,251,2.0
BATCH-50493,ART-1375-CLA-M,2025-12-19 15:00:51,441,1.0
BATCH-50494,ART-1039-MID-L,2025-12-24 04:00:51,263,0.0
BATCH-50495,ART-1092-CLA-S,2025-12-21 05:00:51,279,0.0
BATCH-50496,ART-1449-CLA-XS,2025-12-24 16:00:51,205,1.0
BATCH-50497,ART-1500-OLI-XS,2025-12-17 19:00:51,235,
BATCH-50498,art-1276-mid-xs,2025-12-19 23:00:51,472,0.0
BATCH-50499,ART-1075-MID-XL,2025-12-15 04:00:51,427,2.0
BATCH-50500,ART-1487-CLA-XL,2025-12-30 08:00:51,228,1.0
BATCH-50501,ART-1032-NAV-L,2025-12-14 01:00:51,325,0.0
BATCH-50502,ART-1441-CLA-XS,2025-12-14 18:00:51,401,2.0
BATCH-50503,ART-1280-CLA-M,2025-12-18 04:00:51,329,0.0
BATCH-50504,ART-1081-OLI-XL,2025-12-25 16:00:51,326,0.0
BATCH-50505,ART-1110-CLA-S,2025-12-23 22:00:51,308,0.0
BATCH-50506,ART-1053-NAV-XL,2025-12-31 06:00:51,460,0.0
BATCH-50507,ART-1183-MID-M,2025-12-12 11:00:51,294,0.0
BATCH-50508,ART-1139-OLI-M,2025-12-21 07:00:51,214,0.0
BATCH-50509,ART-1312-CLA-M,2025-12-18 06:00:51,446,1.0
BATCH-50510,ART-1121-CLA-XL,2025-12-30 14:00:51,368,0.0
BATCH-50511,ART-1295-CLA-XL,2025-12-14 09:00:51,490,0.0
BATCH-50512,ART-1406-MID-S,2025-12-25 17:00:51,445,
BATCH-50513,ART-1122-NAV-L,2025-12-25 02:00:51,372,0.0
BATCH-50514,ART-1433-OLI-S,2025-12-27 08:00:51,325,0.0
BATCH-50515,ART-1075-CLA-L,2025-12-31 12:00:51,433,0.0
BATCH-50516,ART-1262-MID-XL,2025-12-16 21:00:51,339,
BATCH-50517,art-1339-cla-l,2025-12-19 21:00:51,394,1.0
BATCH-50518,ART-1234-MID-XL,2025-12-11 13:00:51,373,2.0
BATCH-50519,ART-1308-CLA-S,2025-12-13 12:00:51,208,0.0
BATCH-50520,ART-1195-NAV-S,2025-12-25 08:00:51,362,0.0
BATCH-50521,ART-1024-CLA-XL,2025-12-11 17:00:51,442,
BATCH-50522,ART-1236-OLI-L,2025-12-19 05:00:51,210,2.0
BATCH-50523,ART-1122-CLA-XL,2025-12-21 18:00:51,398,
BATCH-50524,ART-1191-OLI-M,2025-12-17 11:00:51,297,0.0
BATCH-50525,ART-1190-MID-XS,2025-12-28 15:00:51,369,
BATCH-50526,ART-1446-CLA-XL,2025-12-26 23:00:51,456,0.0
BATCH-50527,ART-1045-MID-S,2025-12-29 19:00:51,200,0.0
BATCH-50528,ART-1053-NAV-XS,2025-12-19 18:00:51,236,0.0
BATCH-50529,ART-1190-NAV-L,2025-12-27 16:00:51,402,2.0
BATCH-50530,ART-1002-MID-M,2025-12-20 17:00:51,335,1.0
BATCH-50531,ART-1437-OLI-XL,2025-12-16 15:00:51,400,0.0
BATCH-50532,ART-1388-OLI-M,2025-12-15 02:00:51,441,2.0
BATCH-50533,ART-1074-MID-L,2025-12-18 04:00:51,382,2.0
BATCH-50534,ART-1237-MID-XL,2025-12-21 14:00:51,465,0.0
BATCH-50535,ART-1228-CLA-XS,2025-12-28 03:00:51,383,0.0
BATCH-50536,ART-1202-MID-M,2025-12-30 02:00:51,465,2.0
BATCH-50537,ART-1236-OLI-XS,2025-12-22 15:00:51,248,
BATCH-50538,ART-1167-OLI-L,2025-12-17 21:00:51,407,1.0
BATCH-50539,ART-1348-CLA-XS,2025-12-13 07:00:51,349,0.0
BATCH-50540,ART-1352-NAV-XS,2025-12-16 08:00:51,402,0.0
BATCH-50541,ART-1146-OLI-M,2025-12-17 09:00:51,300,0.0
BATCH-50542,ART-1206-OLI-XS,2025-12-10 18:00:51,379,0.0
BATCH-50543,ART-1127-NAV-S,2025-12-16 19:00:51,311,0.0
BATCH-50544,ART-1308-OLI-S,2025-12-25 18:00:51,333,0.0
BATCH-50545,ART-1016-CLA-XL,2025-12-30 08:00:51,396,2.0
BATCH-50546,ART-1172-CLA-S,2025-12-16 03:00:51,491,0.0
BATCH-50547,ART-1309-MID-M,2025-12-14 09:00:51,201,0.0
BATCH-50548,ART-1166-CLA-S,2025-12-16 07:00:51,231,0.0
BATCH-50549,ART-1079-CLA-L,2025-12-18 18:00:51,486,0.0
BATCH-50550,art-1165-nav-m,2025-12-23 19:00:51,284,1.0
BATCH-50551,ART-1194-CLA-S,2025-12-26 20:00:51,438,1.0
BATCH-50552,ART-1123-OLI-L,2025-12-18 17:00:51,475,0.0
BATCH-50553,ART-1152-MID-XS,2025-12-15 07:00:51,473,0.0
BATCH-50554,ART-1392-MID-XS,2025-12-30 18:00:51,499,
BATCH-50555,ART-1382-CLA-L,2025-12-24 18:00:51,303,0.0
BATCH-50556,ART-1306-NAV-XS,2025-12-29 16:00:51,460,
BATCH-50557,ART-1016-OLI-XS,2025-12-31 00:00:51,207,
BATCH-50558,ART-1188-NAV-XS,2025-12-16 23:00:51,489,0.0
BATCH-50559,ART-1357-NAV-S,2025-12-11 22:00:51,218,1.0
BATCH-50560,art-1143-nav-xl,2025-12-30 21:00:51,477,1.0
BATCH-50561,ART-1499-CLA-XS,2025-12-13 01:00:51,370,1.0
BATCH-50562,ART-1056-OLI-L,2025-12-26 15:00:51,350,0.0
BATCH-50563,ART-1095-NAV-S,2025-12-18 23:00:51,265,
BATCH-50564,ART-1241-MID-M,2025-12-20 04:00:51,218,1.0
BATCH-50565,ART-1030-MID-S,2025-12-19 22:00:51,300,0.0
BATCH-50566,ART-1088-NAV-L,2025-12-23 08:00:51,213,
BATCH-50567,ART-1044-CLA-L,2025-12-16 03:00:51,388,0.0
BATCH-50568,ART-1296-OLI-S,2025-12-14 08:00:51,249,2.0
BATCH-50569,ART-1470-MID-XS,2025-12-14 17:00:51,369,
BATCH-50570,ART-1345-MID-L,2025-12-17 05:00:51,243,
BATCH-50571,ART-1463-CLA-S,2025-12-21 03:00:51,495,0.0
BATCH-50572,ART-1007-OLI-XS,2025-12-14 00:00:51,418,0.0
BATCH-50573,art-1079-oli-xs,2025-12-22 17:00:51,471,0.0
BATCH-50574,ART-1149-MID-XS,2025-12-28 03:00:51,345,0.0
BATCH-50575,ART-1250-CLA-M,2025-12-22 01:00:51,233,0.0
BATCH-50576,ART-1284-NAV-L,2025-12-13 07:00:51,414,0.0
BATCH-50577,ART-1145-MID-S,2025-12-30 13:00:51,430,0.0
BATCH-50578,ART-1113-CLA-XS,2025-12-26 13:00:51,487,0.0
BATCH-50579,ART-1433-NAV-S,2025-12-24 05:00:51,382,0.0
BATCH-50580,ART-1259-NAV-XL,2025-12-17 01:00:51,413,1.0
BATCH-50581,ART-1462-CLA-XL,2025-12-20 15:00:51,236,0.0
BATCH-50582,ART-1081-OLI-XS,2025-12-16 18:00:51,201,0.0
BATCH-50583,ART-1263-CLA-S,2025-12-27 03:00:51,268,0.0
BATCH-50584,ART-1226-OLI-XS,2025-12-19 14:00:51,217,2.0
BATCH-50585,ART-1218-NAV-L,2025-12-26 19:00:51,434,0.0
BATCH-50586,ART-1183-MID-M,2025-12-19 07:00:51,251,2.0
BATCH-50587,ART-1281-MID-XL,2025-12-14 03:00:51,239,
BATCH-50588,ART-1267-OLI-M,2025-12-29 08:00:51,400,0.0
BATCH-50589,ART-1125-NAV-L,2025-12-20 08:00:51,412,0.0
BATCH-50590,ART-1462-NAV-XS,2025-12-24 00:00:51,299,0.0
BATCH-50591,ART-1034-OLI-S,2025-12-14 05:00:51,310,0.0
BATCH-50592,ART-1179-CLA-S,2025-12-27 09:00:51,306,0.0
BATCH-50593,ART-1323-OLI-M,2025-12-11 05:00:51,481,1.0
BATCH-50594,ART-1406-OLI-S,2025-12-27 16:00:51,306,0.0
BATCH-50595,ART-1089-OLI-M,2025-12-30 06:00:51,334,1.0
BATCH-50596,ART-1260-OLI-XS,2025-12-15 10:00:51,493,2.0
BATCH-50597,ART-1167-OLI-XL,2025-12-16 02:00:51,407,0.0
BATCH-50598,ART-1308-CLA-L,2025-12-29 17:00:51,389,0.0
BATCH-50599,ART-1459-NAV-XS,2025-12-21 04:00:51,341,0.0
BATCH-50600,ART-1477-NAV-M,2025-12-30 08:00:51,384,0.0
BATCH-50601,ART-1181-NAV-L,2025-12-13 07:00:51,417,0.0
BATCH-50602,ART-1070-MID-XL,2025-12-20 20:00:51,357,0.0
BATCH-50603,ART-1452-CLA-L,2025-12-30 17:00:51,228,0.0
BATCH-50604,art-1049-cla-s,2025-12-15 08:00:51,437,0.0
BATCH-50605,ART-1416-OLI-S,2025-12-17 13:00:51,442,2.0
BATCH-50606,ART-1083-CLA-M,2025-12-11 13:00:51,425,0.0
BATCH-50607,ART-1428-NAV-S,2025-12-15 06:00:51,317,0.0
BATCH-50608,ART-1205-NAV-S,2025-12-30 16:00:51,249,0.0
BATCH-50609,ART-1144-OLI-XS,2025-12-16 21:00:51,389,2.0
BATCH-50610,ART-1358-NAV-L,2025-12-30 08:00:51,253,2.0
BATCH-50611,ART-1050-NAV-M,2025-12-31 01:00:51,498,0.0
BATCH-50612,ART-1212-MID-XS,2025-12-28 16:00:51,492,1.0
BATCH-50613,ART-1225-MID-M,2025-12-11 01:00:51,243,1.0
BATCH-50614,ART-1470-NAV-S,2025-12-31 01:00:51,500,0.0
BATCH-50615,ART-1466-OLI-S,2025-12-28 18:00:51,381,
BATCH-50616,ART-1459-CLA-XL,2025-12-20 23:00:51,429,1.0
BATCH-50617,ART-1204-OLI-L,2025-12-23 04:00:51,262,
BATCH-50618,ART-1240-OLI-M,2025-12-21 10:00:51,366,0.0
BATCH-50619,ART-1105-OLI-S,2025-12-16 19:00:51,326,0.0
BATCH-50620,ART-1470-CLA-S,2025-12-14 03:00:51,282,2.0
BATCH-50621,ART-1286-CLA-S,2025-12-12 02:00:51,276,1.0
BATCH-50622,ART-1395-OLI-XS,2025-12-23 23:00:51,397,2.0
BATCH-50623,ART-1423-NAV-M,2025-12-11 18:00:51,374,0.0
BATCH-50624,ART-1496-NAV-S,2025-12-11 08:00:51,430,1.0
BATCH-50625,ART-1078-NAV-L,2025-12-18 20:00:51,356,2.0
BATCH-50626,ART-1154-OLI-M,2025-12-24 18:00:51,421,2.0
BATCH-50627,ART-1160-MID-XL,2025-12-21 23:00:51,236,2.0
BATCH-50628,ART-1202-NAV-S,2025-12-20 02:00:51,395,
BATCH-50629,ART-1054-CLA-XS,2025-12-18 05:00:51,257,0.0
BATCH-50630,ART-1438-NAV-M,2025-12-23 05:00:51,393,0.0
BATCH-50631,ART-1316-NAV-XS,2025-12-23 19:00:51,443,1.0
BATCH-50632,ART-1092-MID-M,2025-12-29 14:00:51,420,0.0
BATCH-50633,ART-1459-OLI-L,2025-12-18 06:00:51,325,0.0
BATCH-50634,ART-1402-MID-XL,2025-12-27 20:00:51,266,0.0
BATCH-50635,ART-1135-MID-S,2025-12-21 20:00:51,313,
BATCH-50636,ART-1362-NAV-S,2025-12-14 09:00:51,411,
BATCH-50637,art-1399-nav-l,2025-12-13 22:00:51,289,0.0
BATCH-50638,ART-1442-NAV-L,2025-12-16 12:00:51,413,0.0
BATCH-50639,art-1450-mid-l,2025-12-29 02:00:51,410,0.0
BATCH-50640,ART-1156-CLA-XS,2025-12-20 12:00:51,246,1.0
BATCH-50641,ART-1460-CLA-S,2025-12-23 05:00:51,240,1.0
BATCH-50642,ART-1297-OLI-S,2025-12-24 17:00:51,393,2.0
BATCH-50643,ART-1130-OLI-M,2025-12-21 18:00:51,326,
BATCH-50644,ART-1074-OLI-XS,2025-12-31 07:00:51,403,2.0
BATCH-50645,ART-1065-CLA-L,2025-12-28 10:00:51,231,0.0
BATCH-50646,ART-1433-MID-M,2025-12-13 10:00:51,405,1.0
BATCH-50647,ART-1482-CLA-XS,2025-12-28 05:00:51,209,1.0
BATCH-50648,ART-1418-CLA-XL,2025-12-21 11:00:51,415,0.0
BATCH-50649,ART-1067-CLA-XS,2025-12-16 09:00:51,214,1.0
BATCH-50650,ART-1374-MID-XL,2025-12-18 01:00:51,260,2.0
BATCH-50651,ART-1495-CLA-S,2025-12-23 03:00:51,466,0.0
BATCH-50652,ART-1240-NAV-XS,2025-12-27 13:00:51,309,1.0
BATCH-50653,ART-1438-OLI-M,2025-12-26 12:00:51,234,0.0
BATCH-50654,ART-1320-NAV-L,2025-12-11 04:00:51,305,0.0
BATCH-50655,ART-1289-MID-S,2025-12-25 06:00:51,472,2.0
BATCH-50656,ART-1239-OLI-XS,2025-12-21 21:00:51,410,1.0
BATCH-50657,ART-1084-CLA-XL,2025-12-13 18:00:51,462,1.0
BATCH-50658,ART-1041-NAV-XL,2025-12-21 17:00:51,213,0.0
BATCH-50659,art-1373-cla-s,2025-12-26 08:00:51,479,0.0
BATCH-50660,ART-1040-CLA-L,2025-12-28 13:00:51,236,
BATCH-50661,ART-1179-CLA-M,2025-12-30 05:00:51,464,0.0
BATCH-50662,ART-1390-OLI-L,2025-12-12 08:00:51,218,1.0
BATCH-50663,ART-1041-OLI-S,2025-12-30 18:00:51,394,2.0
BATCH-50664,ART-1473-OLI-S,2025-12-12 09:00:51,215,1.0
BATCH-50665,art-1159-cla-s,2025-12-13 09:00:51,320,0.0
BATCH-50666,ART-1481-MID-S,2025-12-13 05:00:51,429,0.0
BATCH-50667,ART-1287-MID-S,2025-12-12 04:00:51,434,0.0
BATCH-50668,ART-1327-MID-L,2025-12-27 18:00:51,342,0.0
BATCH-50669,ART-1170-OLI-M,2025-12-20 06:00:51,238,0.0
BATCH-50670,ART-1130-NAV-L,2025-12-30 18:00:51,487,0.0
BATCH-50671,ART-1283-CLA-XL,2025-12-12 06:00:51,273,
BATCH-50672,ART-1138-MID-XS,2025-12-24 17:00:51,374,2.0
BATCH-50673,ART-1265-OLI-XS,2025-12-30 01:00:51,491,2.0
BATCH-50674,ART-1104-CLA-XL,2025-12-12 19:00:51,245,0.0
BATCH-50675,ART-1328-MID-M,2025-12-21 16:00:51,289,0.0
BATCH-50676,ART-1339-NAV-XL,2025-12-29 05:00:51,355,2.0
BATCH-50677,art-1094-mid-xl,2025-12-26 05:00:51,493,
BATCH-50678,ART-1223-MID-L,2025-12-14 19:00:51,277,2.0
BATCH-50679,ART-1011-MID-S,2025-12-18 11:00:51,494,0.0
BATCH-50680,ART-1272-NAV-M,2025-12-25 12:00:51,259,2.0
BATCH-50681,ART-1476-OLI-XL,2025-12-31 10:00:51,470,1.0
BATCH-50682,ART-1160-CLA-L,2025-12-18 00:00:51,254,1.0
BATCH-50683,ART-1153-NAV-M,2025-12-28 19:00:51,382,2.0
BATCH-50684,art-1163-cla-s,2025-12-29 04:00:51,464,1.0
BATCH-50685,ART-1200-CLA-S,2025-12-31 07:00:51,290,2.0
BATCH-50686,ART-1120-CLA-XL,2025-12-11 12:00:51,402,
BATCH-50687,ART-1476-NAV-S,2025-12-23 21:00:51,425,0.0
BATCH-50688,ART-1068-NAV-M,2025-12-29 02:00:51,381,0.0
BATCH-50689,ART-1020-OLI-XS,2025-12-13 10:00:51,258,
BATCH-50690,ART-1016-NAV-M,2025-12-21 16:00:51,419,0.0
BATCH-50691,ART-1464-CLA-XS,2025-12-29 15:00:51,430,2.0
BATCH-50692,ART-1227-OLI-L,2025-12-17 05:00:51,253,0.0
BATCH-50693,ART-1311-MID-L,2025-12-17 06:00:51,369,0.0
BATCH-50694,ART-1355-OLI-S,2025-12-16 10:00:51,301,
BATCH-50695,art-1444-cla-l,2025-12-12 01:00:51,376,1.0
BATCH-50696,ART-1203-CLA-XL,2025-12-22 03:00:51,375,2.0
BATCH-50697,ART-1407-OLI-S,2025-12-21 06:00:51,332,
BATCH-50698,ART-1237-NAV-XS,2025-12-22 05:00:51,261,0.0
BATCH-50699,ART-1160-OLI-S,2025-12-30 07:00:51,268,0.0
BATCH-50700,ART-1147-NAV-XL,2025-12-28 19:00:51,330,1.0
BATCH-50701,ART-1193-CLA-L,2025-12-30 23:00:51,451,0.0
BATCH-50702,ART-1013-MID-S,2025-12-24 09:00:51,235,0.0
BATCH-50703,ART-1457-CLA-S,2025-12-13 19:00:51,373,0.0
BATCH-50704,ART-1059-MID-XS,2025-12-15 10:00:51,439,0.0
BATCH-50705,ART-1356-NAV-XS,2025-12-13 06:00:51,449,1.0
BATCH-50706,ART-1012-MID-L,2025-12-20 16:00:51,228,2.0
BATCH-50707,ART-1478-OLI-S,2025-12-15 06:00:51,486,1.0
BATCH-50708,ART-1442-OLI-M,2025-12-11 10:00:51,306,2.0
BATCH-50709,ART-1106-NAV-XS,2025-12-13 18:00:51,428,
BATCH-50710,art-1366-mid-m,2025-12-30 00:00:51,269,2.0
BATCH-50711,ART-1026-OLI-XS,2025-12-19 06:00:51,390,0.0
BATCH-50712,ART-1494-NAV-M,2025-12-19 16:00:51,303,
BATCH-50713,ART-1421-OLI-XS,2025-12-29 08:00:51,204,0.0
BATCH-50714,ART-1117-NAV-M,2025-12-13 01:00:51,305,1.0
BATCH-50715,ART-1113-CLA-L,2025-12-17 13:00:51,485,2.0
BATCH-50716,ART-1320-CLA-L,2025-12-27 07:00:51,399,0.0
BATCH-50717,ART-1394-OLI-M,2025-12-28 21:00:51,407,1.0
BATCH-50718,ART-1372-OLI-XS,2025-12-29 07:00:51,305,1.0
BATCH-50719,ART-1448-MID-XL,2025-12-30 19:00:51,350,0.0
BATCH-50720,ART-1082-NAV-S,2025-12-17 23:00:51,351,0.0
BATCH-50721,ART-1171-OLI-XL,2025-12-29 06:00:51,338,0.0
